대화셋일련번호,고객질문(요청),상담사질문(요청),고객답변,상담사답변,정상여부
A33269,,,이자를 2개월치 연체했어요.,,0
A33269,,,,이자를 연체하신 경우 지연배상금액이 부과됩니다.,0
A33269,지연배상금이 뭐에요?,,,,0
A33269,,,,약정이자율에 연체가산이자율을 더해서 지연배상금률을 정하고 이것이 연체이자율로 가산됩니다.,0
A33269,,,어렵네요. 제가 이해한 것이 맞는지 보세요.,,0
A33269,연체한 만큼 가산이자율이 붙어서 이자가 늘어난다는 거죠?,,,,0
A33269,,,,"네, 연체한 이자는 약정이자율보다 높은 연체가산이자율이 적용됩니다.",0
A33269,제가 100만원 2개월치 연체했는데 어떻게 되나요?,,,,0
A33269,,,,"1개월 연체된 100만원은 지연배상금이 3,333원이라서 1,003,333원이지만 2개월 연체된 100만원은 1개월 이상 지체시 기한의 이익이 상실되어 160만원이 됩니다. 따라서 총 260만 3333원을 내셔야 합니다.",0
A33269,,,2개월 연체 시점부터는 이자가 엄청나게 올라가네요.,,0
A33269,원리금 분할상환인데 연체했으면 달라지나요?,,,,0
A33269,,,,지연배상금액 산정방법이 달라집니다.,0
A33269,원금 연체분도 지연배상금율이 적용되나요?,,,,0
A33269,,,,네 그렇습니다.,0
A33269,다음달에도 못갚으면 어떻게 되나요?,,,,0
A33269,,,,"지연배상금액이 계속 커질 뿐만 아니라, 신용등급이 크게 하락할 수 있습니다.",0
A33269,,,"네, 빨리 해결할게요.",,0
A33269,마지막으로 연체가산이자율은 얼마인가요?,,,,0
A33269,,,,현재 기준으로 연체가산이자율은 3%입니다.,0
A33270,담보 없이도 대출이 되나요?,,,,0
A33270,,,,"네, 신용대출을 이용하시면 됩니다.",0
A33270,어떤 상품인가요?,,,,0
A33270,,,,현 직장에서 12개월 이상 재직중인 직장인 및 은행 주거래 고객을 위한 맞춤 상품입니다.,0
A33270,한도가 얼마인가요?,,,,0
A33270,,,,"무보증 최고 한도는 1억 5천만원이고, 대출한도는 신용평가에 따라 차등 적용됩니다.",0
A33270,우대금리를 받을 수 있나요?,,,,0
A33270,,,,"별도의 우대금리 충족조건 없으며, 중도상환수수료도 면제됩니다.",0
A33270,일반대출 형태인가요?,,,,0
A33270,,,,"고객님의 필요에 따라, 일반대출 및 마이너스통장 대출 모두 가능합니다.",0
A33270,,,마이너스 통장 대출이 좋겠네요.,,0
A33270,,은행에 방문해야 하나요?,,,0
A33270,,,,아닙니다. 본 상품은 온라인 전용 상품으로 인터넷뱅킹 및 스마트폰뱅킹에서 24시간 365일 언제든지 간편하게 신청하실 수 있습니다.,0
A33270,현 직장에 12개월 이상 재직중이지 않은 경우에는 불가능한가요?,,,,0
A33270,,,,당행 주거래 고객이시면서 개인신용평가시스템에 의해 대출한도가 산정되는 고객이면 12개월 이상 현 직장에서 근무하시지 않은 경우에도 승인됩니다.,0
A33270,대출기한 및 상환방법 알려주세요.,,,,0
A33270,,,,마이너스 대출형태이면 만기에 일시상환하시면 됩니다.,0
A33270,만기가 언제인가요?,,,,0
A33270,,,,기본 1년 단위로 연장되며 최장 10년까지 연장됩니다.,0
A33270,,,감사합니다.,,0
A33271,자동차 구입할때 대출할 수 있나요?,,,,0
A33271,,,,네 자동차구입 대출 상담해 드리겠습니다.,0
A33271,,신차 구매 예정이신가요?,,,0
A33271,,,"네, 신차구매 하려고 합니다.",,0
A33271,제가 대출 신청 자격이 될까요?,,,,0
A33271,,,,"신차를 구입하는 고객으로 소득 증빙이 가능한 만 19세 이상의 고객을 대상으로 하고 있습니다. 대출대상은 근로소득자(6개월 이상), 사업소득자(12개월 이상), 연금소득자입니다.",0
A33271,,,네 그럼 대출이 가능할 것 같네요.,,0
A33271,대출금액은 얼마나 받을 수 있나요?,,,,0
A33271,,,,자동차판매가격 중 차량가격이내로 서울보증보험 보증한도 이내로 최저 3백만원부터 최고 6천만원까지 대출 가능합니다.,0
A33271,신청은 어디서 하나요?,,,,0
A33271,,,,"안내해 드리는 자동차론은 캐피탈 대비 유리한 금리조건으로 신규자동차를 구매하려는 고객을 위한 비대면 전용 대출상품입니다. 별도의 취급수수료, 보험료, 근저달성정 부담이 없는 상풉입니다. ",0
A33271,비대면 전용이면 온라인으로 신청하라는 거죠?,,,,0
A33271,,,,"네, 인터넷뱅킹이나 스마트폰뱅킹으로 신청하시면 됩니다.",0
A33271,대출기간은 어떻게 되나요?,,,,0
A33271,,,,최소 1년부터 최대 10년까지 원리금균등분할 상환조건입니다.,0
A33271,혹시 중고차를 사는 경우에도 대출이 되나요?,,,,0
A33271,,,,"네, 가능합니다. 단 최초 자동차등록일로부터 15년 이내인 차량으로 대출실행 후 소유권 이전 필수이며, 자동차매매업자가 알선하지 않은 개인간 매매거래 제외됩니다.",0
A33271,이것도 온라인전용 상품인가요?,,,,0
A33271,,,,"네, 그렇습니다. 온라인전용 상품이 더 조건이 좋습니다.",0
A33271,,,"네, 더 살펴보고 신청할께요.",,0
A33272,,,무주택자인데 집을 사려고 해요.,,0
A33272,저 같은 사람들을 위한 대출상품이 있을까요?,,,,0
A33272,,,,"네, 주택도시기금 대출상품을 안내해 드리겠습니다.",0
A33272,구입하시려는 주택가격이 5억원 이하인가요?,,,,0
A33272,,,네 맞아요.,,0
A33272,,부부합산 연소득이 6천만원 이하이신가요?,,,0
A33272,,,아닌데요.,,0
A33272,,혹시 미셩년 자녀가 있으신가요?,,,0
A33272,,,"네, 미성년 자녀가 두명 있습니다.",,0
A33272,,,,그런 경우에는 부부합산 연소득 7천만원까지 가능합니다.,0
A33272,,,"네, 그럼 가능할 것 같아요.",,0
A33272,대출기간과 거치기간도 알려주세요.,,,,0
A33272,,,,"대출기간은 10년부터 30년까지 가능하시고, 거치를 원하시면 1년 거치후 원리금균등분할상환 또는 체증식분할상환 중에 선택하실 수 있습니다.",0
A33272,대출한도는 얼마나 되나요?,,,,0
A33272,,,,"담보평가 및 소득금액에 따른 대출가능금액 이내에서 호당 최고 2억원 이내이며, 단, 신혼가구는 2억 2천만원, 2자녀(미성년자) 이상인 가구는 2억 6천만, 만 30세 이상 미혼인 단독세대주는 최고 1억 5천만원 이내입니다.",0
A33272,금리는 얼마나 혜택을 받을 수 있나요?,,,,0
A33272,,,,"기본 금리는 연 1.85%~2.4%이며, 국토교통부 고시에 따른 고정금리 또는 5년단위 변동금리 중 선택가능합니다. 체증식 분할상환을 선택하는 경우에는 고정금리만 적용가능합니다.",0
A33272,우대금리를 받을 수 있는 방법은 없나요?,,,,0
A33272,,,,"연소득 6천만원 이하 한부모가구는 연 0.5%p, 생애최초주택구입자 장애인 다문화 신혼가구는 각 연 0.2%p, 다자녀가구(미성년 자녀* 3인 이상)은 연 0.7%p, 2자녀가구(미성년 자녀* 2인)은 연 0.5%p, 1자녀가구(미성년 자녀* 1인)은 연 0.3%p의 우대금리를 받으실 수 있습니다. ",0
A33272,,,,상세한 내용은 보내드리는 페이지를 참고해 주세요.,0
A33273,대출금액과 이자를 미리 계산해 볼 수 있나요?,,,,0
A33273,,,,"네, 대출계산기를 통해 계산해 보실 수 있습니다.",0
A33273,,,상환방법에 따라 다른 것 같아서 복잡하네요.,,0
A33273,원리금 균등상환이 뭐에요?,,,,0
A33273,,,,대출원금과 이자를 대출기간 동안 매달 같은 금액으로 나누어 갚아나가는 방식입니다.,0
A33273,그럼 원금균등상환과 다른가요?,,,,0
A33273,,,,"네, 다릅니다. 원금균등상환이란 대출원금을 대출기간으로 나눈 할부 상환금에 월별 이자를 합하여 갚는 방식입니다.",0
A33273,,,매월 같은 돈이 빠져나가게 하고 싶어요.,,0
A33273,,,,그러면 원리금 균등상환을 선택하시면 됩니다.,0
A33273,원금 상환이 좀 부담이 되는데 다른 방식은 없나요?,,,,0
A33273,,,,원금만기일시상환을 하시면 이자만 내시면 됩니다.,0
A33273,원금은 만기에 내는 건가요?,,,,0
A33273,,,,"네, 대출기간동안은 이자만 내시고, 만기에 대출금을 모두 갚는 방식입니다.",0
A33273,이렇게 할 수 있나요?,,,,0
A33273,,,,상품마다 다른데 보통은 원리금균등상환 또는 원금균등상환방식으로 설정됩니다.,0
A33273,,,네 알겠습니다.,,0
A33273,그럼 제가 대출계산기에 넣어보면 되겠네요?,,,,0
A33273,,,,네 그렇습니다.,0
A33273,이자율은 어떻게 알 수 있어요?,,,,0
A33273,,,,"정확한 이자율 안내는 힘들고 대출상품별 이자를 참고하셔서 계산해 보시는 도움 받으실 수 있고, 정확인 이자는 심사이후에 안내받으실 수 있습니다.",0
A33274,인터넷으로 신용대출하려구요.,,,,0
A33274,,,,"네, 인터넷 대출신청을 도와드릴께요.",0
A33274,,어떤 대출을 신청하셨나요?,,,0
A33274,,,생활비 대출신청했어요.,,0
A33274,어떤 부분을 도와드릴까요?,,,,0
A33274,신분증 사본까지 접수했는데 그 다음에 뭘 해야 하나요?,,,,0
A33274,,,,고객님의 신용등급을 확인후 승인여부에 대한 답변을 받으실 거에요.,0
A33274,,,네 알겠습니다.,,0
A33274,또 궁금한 사항이 있으신가요?,,,,0
A33274,대출한도가 어떻게 되나요?,,,,0
A33274,,,,본 상품은 최대한도 200만원입니다.,0
A33274,대출 승인이 되면 언제 돈이 들어오나요?,,,,0
A33274,,,,"승인되면, 즉시 지정하신 계좌로 입금됩니다.",0
A33274,혹시 대출이 거절되면요?,,,,0
A33274,,,,거절되는 경우에는 문자를 받으시게 될 것입니다.,0
A33274,,,네 알겠습니다,,0
A33274,거절되는 경우 사유를 알 수 있나요?,,,,0
A33274,,,,그런 경우에는 고객센터로 직접 전화 문의하셔야 합니다.,0
A33274,,,네 알겠습니다.,,0
A33274,,,,도움이 되셨길 바랍니다. 감사합니다.,0
A33275,전세대출 상담을 받고 싶어요.,,,,0
A33275,,,,네 고객님 상담해 드릴께요.,0
A33275,,직장인이신가요? 사업자이신가요?,,,0
A33275,,,직장인이에요.,,0
A33275,,,,"네, 그러면 전세자금대출 가능하십니다.",0
A33275,,얼마나 대출받으실 예정이신가요?,,,0
A33275,,,최대한 많이 받고 싶습니다. ,,0
A33275,전세자금의 얼마까지 대출이 가능할까요?,,,,0
A33275,,,,버팀목 대출 상품을 추천드립니다. 전세보증금의 70%까지 대출받으실 수 있습니다.,0
A33275,대출 요건이 어떻게 되나요?,,,,0
A33275,,,,임차전용 면적85㎡이하 주택 또는주거용 오피스텔 임차시 신청가능합니다.,0
A33275,,신혼부부이신가요?,,,0
A33275,,,네 신혼부부에요.,,0
A33275,,,,신혼부부의 경우 부부합산 총소득이 6천만원 이하이시면 임차보증금의 80% 이내에서 최고 2억원까지 지원해 드립니다.,0
A33275,부부합산소득에 프리랜서로 번 것도 포함되나요?,,,,0
A33275,,,,부부합산 총소득이란 차주 및 배우자(결혼예정자 포함)의 근로소득(상여금 및 수당포함) 및 사업소득을 말합니다.,0
A33275,"혹시, 전세계약서에 필요한 조건이 있을까요?",,,,0
A33275,,,,"계약서를 작성시 전세대출이 꼭 필요한 경우 임대차계약서 특약조건을 넣으셔야 합니다. 즉, 전세자금 대출 실행이 불가 한 경우에는 해당 계약을 취소하고 계약금을 반환하기로함 이라는 단서조항을 반드시 기재하시는 것이 좋습니다.",0
A33275,정확한 금리는 어떻게 알 수 있을까요?,,,,0
A33275,,,,영업점에 오셔서 대출상담직원과 직접 상담해 보시는 것이 가장 정확합니다.,0
A33276,인터넷 뱅킹으로도 대출금을 상환할 수 있나요?,,,,0
A33276,,,,"네, 인터넷뱅킹에서 대출상환 하실 수 있습니다.",0
A33276,어디로 들어가면 되나요?,,,,0
A33276,,,,"인터넷 뱅킹에 접속하신후, 대출메뉴로 들어가시면 됩니다.",0
A33276,대출 메뉴에서 바로 되나요?,,,,0
A33276,,,,대출메뉴 아래 원금상환 메뉴를 클릭해 주시면 됩니다.,0
A33276,,,네 알겠습니다.,,0
A33276,원금 상환은 입출금계좌에서 빠져나가도록 하나요?,,,,0
A33276,,,,"네, 당행의 입출금계좌에서 상환금액이 빠져나갑니다.",0
A33276,혹시 타행 계좌에서 원금상환시킬 수는 없나요?,,,,0
A33276,,,,"그런 경우에는 우선 타행계좌에서 당행의 입출금계좌로 이체하신후, 원금상환 메뉴를 통해 상환하셔야 합니다.",0
A33276,,,아 그렇군요,,0
A33276,중도상환수수료가 있나요?,,,,0
A33276,,대출하신지 얼마나 되셨나요?,,,0
A33276,,,3년 좀 넘었습니다.,,0
A33276,,대출 약정기간은 얼마동안이세요?,,,0
A33276,,,10년입니다.,,0
A33276,,,,대출하신지 3년이 지나셨으면 중도상환수수료는 따로 부과되지 않습니다.,0
A33276,,,아 다행이네요.,,0
A33276,,,,"네, 원금 일부 상환도 가능하십니다.",0
A33277,전세보증금도 대출 받을 수 있나요?,,,,0
A33277,,,,"네, 전세자금 대출상품을 이용하시면 됩니다.",0
A33277,이자가 어느정도 되나요?,,,,0
A33277,,,,상품마다 조금씩 틀리고 고객님의 신용도에 따라서도 달라집니다.,0
A33277,평균적인 금리를 알 수 있을까요?,,,,0
A33277,,,,그러면 전세자금대출 상품 안내페이지를 보내드릴께요. 상품설명을 참고하시기 바랍니다.,0
A33277,,,대충 2~3% 사이네요. ,,0
A33277,전세금 대출 기한은 얼마나 되나요?,,,,0
A33277,,,,최장 10년까지 가능까지 가능합니다.,0
A33277,전세금 대출하려면 집주인 동의가 필요한가요?,,,,0
A33277,,,,"네, 집주인의 동의가 필수입니다.",0
A33277,집주인 동의는 어떻게 받나요?,,,,0
A33277,,,,"집주인에게 직접 말씀드리면, 은행에서 집주인에게 해당 부동산에 질권을 설정하기 위해 전화를 드립니다.",0
A33277,,,아 그렇군요.,,0
A33277,집주인이 혹시 동의 안하면 어떻게 되나요?,,,,0
A33277,,,,"그러면 전세자금대출은 불가능하고, 신용대출 등 다른 대출을 받으셔야 합니다.",0
A33277,,,그럼 우선 집주인과 먼저 이야기 해 본 후 문의드려야 겠네요.,,0
A33277,,,,"네, 고객님 그렇게 하시는 것이 좋겠어요.",0
A33277,,또 궁금하신 사항이 있으십니까?,,,0
A33277,,,"아니요, 감사합니다.",,0
A33278,주택담보대출이 가능한지 알고 싶어요.,,,,0
A33278,,어떤 종류의 주택이신가요?,,,0
A33278,,,아파트 담보대출요.,,0
A33278,,아파트 구입을 위한 대출이신가요? ,,,0
A33278,,,"아니요, 소유하고 있는 아파트를 담보로 대출하려구요.",,0
A33278,,,,그런 경우에는 소득 증빙 자료를 제출하셔야 합니다.,0
A33278,소득 증빙 자료가 무엇인가요?,,,,0
A33278,,,,직전년도 급여나 사업소득자료 또는 건강보험료 납부내역 등입니다.,0
A33278,소유중인 아파트를 담보로 대출할 경우 한도가 어떻게 되나요?,,,,0
A33278,,,,한도는 1년에 1억원입니다.,0
A33278,,,네? 아파트 시세가 5억인데요.,,0
A33278,,,,"아파트 구입시에는 지역에 따라 50~70%까지 대출이 되지만, 소유중인 아파트를 담보로 대출하실 때에는 생활비 담보대출 명목으로 1년에 최대 1억원까지만 가능합니다.",0
